,id_start,id_end,distance,moto,car,rv,bus,truck,start_day,end_day,start_time,end_time
60,1001402,1001434,223.4,142.98,214.46,268.08,393.18,643.39,Wednesday,Sunday,18:00:00,23:59:59
60,1001402,1001434,223.4,125.1,187.66,234.57,344.04,562.97,Saturday,Sunday,00:00:00,23:59:59
61,1001402,1001436,227.4,145.54,218.3,272.88,400.22,654.91,Monday,Friday,00:00:00,10:00:00
61,1001402,1001436,227.4,218.3,327.46,409.32,600.34,982.37,Thuesday,Saturday,10:00:00,18:00:00
61,1001402,1001436,227.4,145.54,218.3,272.88,400.22,654.91,Wednesday,Sunday,18:00:00,23:59:59
61,1001402,1001436,227.4,127.34,191.02,238.77,350.2,573.05,Saturday,Sunday,00:00:00,23:59:59
62,1001402,1001436,227.4,145.54,218.3,272.88,400.22,654.91,Monday,Friday,00:00:00,10:00:00
62,1001402,1001436,227.4,218.3,327.46,409.32,600.34,982.37,Thuesday,Saturday,10:00:00,18:00:00
62,1001402,1001436,227.4,145.54,218.3,272.88,400.22,654.91,Wednesday,Sunday,18:00:00,23:59:59
62,1001402,1001436,227.4,127.34,191.02,238.77,350.2,573.05,Saturday,Sunday,00:00:00,23:59:59
63,1001402,1001438,236.4,151.3,226.94,283.68,416.06,680.83,Monday,Friday,00:00:00,10:00:00
63,1001402,1001438,236.4,226.94,340.42,425.52,624.1,1021.25,Thuesday,Saturday,10:00:00,18:00:00
63,1001402,1001438,236.4,151.3,226.94,283.68,416.06,680.83,Wednesday,Sunday,18:00:00,23:59:59
63,1001402,1001438,236.4,132.38,198.58,248.22,364.06,595.73,Saturday,Sunday,00:00:00,23:59:59
64,1001402,1001438,236.4,151.3,226.94,283.68,416.06,680.83,Monday,Friday,00:00:00,10:00:00
64,1001402,1001438,236.4,226.94,340.42,425.52,624.1,1021.25,Thuesday,Saturday,10:00:00,18:00:00
64,1001402,1001438,236.4,151.3,226.94,283.68,416.06,680.83,Wednesday,Sunday,18:00:00,23:59:59
64,1001402,1001438,236.4,132.38,198.58,248.22,364.06,595.73,Saturday,Sunday,00:00:00,23:59:59
65,1001402,1001440,246.4,157.7,236.54,295.68,433.66,709.63,Monday,Friday,00:00:00,10:00:00
65,1001402,1001440,246.4,236.54,354.82,443.52,650.5,1064.45,Thuesday,Saturday,10:00:00,18:00:00
65,1001402,1001440,246.4,157.7,236.54,295.68,433.66,709.63,Wednesday,Sunday,18:00:00,23:59:59
65,1001402,1001440,246.4,137.98,206.98,258.72,379.46,620.93,Saturday,Sunday,00:00:00,23:59:59
66,1001402,1001442,250.3,160.19,240.29,300.36,440.53,720.86,Monday,Friday,00:00:00,10:00:00
66,1001402,1001442,250.3,240.29,360.43,450.54,660.79,1081.3,Thuesday,Saturday,10:00:00,18:00:00
66,1001402,1001442,250.3,160.19,240.29,300.36,440.53,720.86,Wednesday,Sunday,18:00:00,23:59:59
66,1001402,1001442,250.3,140.17,210.25,262.81,385.46,630.76,Saturday,Sunday,00:00:00,23:59:59
67,1001402,1001488,254.8,163.07,244.61,305.76,448.45,733.82,Monday,Friday,00:00:00,10:00:00
67,1001402,1001488,254.8,244.61,366.91,458.64,672.67,1100.74,Thuesday,Saturday,10:00:00,18:00:00
67,1001402,1001488,254.8,163.07,244.61,305.76,448.45,733.82,Wednesday,Sunday,18:00:00,23:59:59
67,1001402,1001488,254.8,142.69,214.03,267.54,392.39,642.1,Saturday,Sunday,00:00:00,23:59:59
68,1001402,1004356,258.8,165.63,248.45,310.56,455.49,745.34,Monday,Friday,00:00:00,10:00:00
68,1001402,1004356,258.8,248.45,372.67,465.84,683.23,1118.02,Thuesday,Saturday,10:00:00,18:00:00
68,1001402,1004356,258.8,165.63,248.45,310.56,455.49,745.34,Wednesday,Sunday,18:00:00,23:59:59
68,1001402,1004356,258.8,144.93,217.39,271.74,398.55,652.18,Saturday,Sunday,00:00:00,23:59:59
69,1001402,1004354,260.8,166.91,250.37,312.96,459.01,751.1,Monday,Friday,00:00:00,10:00:00
69,1001402,1004354,260.8,250.37,375.55,469.44,688.51,1126.66,Thuesday,Saturday,10:00:00,18:00:00
69,1001402,1004354,260.8,166.91,250.37,312.96,459.01,751.1,Wednesday,Sunday,18:00:00,23:59:59
69,1001402,1004354,260.8,146.05,219.07,273.84,401.63,657.22,Saturday,Sunday,00:00:00,23:59:59
70,1001402,1004355,262.8,168.19,252.29,315.36,462.53,756.86,Monday,Friday,00:00:00,10:00:00
70,1001402,1004355,262.8,252.29,378.43,473.04,693.79,1135.3,Thuesday,Saturday,10:00:00,18:00:00
70,1001402,1004355,262.8,168.19,252.29,315.36,462.53,756.86,Wednesday,Sunday,18:00:00,23:59:59
70,1001402,1004355,262.8,147.17,220.75,275.94,404.71,662.26,Saturday,Sunday,00:00:00,23:59:59
71,1001402,1001444,263.5,168.64,252.96,316.2,463.76,758.88,Monday,Friday,00:00:00,10:00:00
71,1001402,1001444,263.5,252.96,379.44,474.3,695.64,1138.32,Thuesday,Saturday,10:00:00,18:00:00
71,1001402,1001444,263.5,168.64,252.96,316.2,463.76,758.88,Wednesday,Sunday,18:00:00,23:59:59
71,1001402,1001444,263.5,147.56,221.34,276.67,405.79,664.02,Saturday,Sunday,00:00:00,23:59:59
72,1001402,1001446,270.1,172.86,259.3,324.12,475.38,777.89,Monday,Friday,00:00:00,10:00:00
72,1001402,1001446,270.1,259.3,388.94,486.18,713.06,1166.83,Thuesday,Saturday,10:00:00,18:00:00
72,1001402,1001446,270.1,172.86,259.3,324.12,475.38,777.89,Wednesday,Sunday,18:00:00,23:59:59
72,1001402,1001446,270.1,151.26,226.88,283.61,415.95,680.65,Saturday,Sunday,00:00:00,23:59:59
73,1001402,1001448,279.70000000000005,179.01,268.51,335.64,492.27,805.54,Monday,Friday,00:00:00,10:00:00
73,1001402,1001448,279.70000000000005,268.51,402.77,503.46,738.41,1208.3,Thuesday,Saturday,10:00:00,18:00:00
73,1001402,1001448,279.70000000000005,179.01,268.51,335.64,492.27,805.54,Wednesday,Sunday,18:00:00,23:59:59
73,1001402,1001448,279.70000000000005,156.63,234.95,293.69,430.74,704.84,Saturday,Sunday,00:00:00,23:59:59
74,1001402,1001450,295.40000000000003,189.06,283.58,354.48,519.9,850.75,Monday,Friday,00:00:00,10:00:00
74,1001402,1001450,295.40000000000003,283.58,425.38,531.72,779.86,1276.13,Thuesday,Saturday,10:00:00,18:00:00
74,1001402,1001450,295.40000000000003,189.06,283.58,354.48,519.9,850.75,Wednesday,Sunday,18:00:00,23:59:59
74,1001402,1001450,295.40000000000003,165.42,248.14,310.17,454.92,744.41,Saturday,Sunday,00:00:00,23:59:59
75,1001402,1001452,305.3,195.39,293.09,366.36,537.33,879.26,Monday,Friday,00:00:00,10:00:00
75,1001402,1001452,305.3,293.09,439.63,549.54,805.99,1318.9,Thuesday,Saturday,10:00:00,18:00:00
75,1001402,1001452,305.3,195.39,293.09,366.36,537.33,879.26,Wednesday,Sunday,18:00:00,23:59:59
75,1001402,1001452,305.3,170.97,256.45,320.56,470.16,769.36,Saturday,Sunday,00:00:00,23:59:59
76,1001402,1001454,316.6,202.62,303.94,379.92,557.22,911.81,Monday,Friday,00:00:00,10:00:00
76,1001402,1001454,316.6,303.94,455.9,569.88,835.82,1367.71,Thuesday,Saturday,10:00:00,18:00:00
76,1001402,1001454,316.6,202.62,303.94,379.92,557.22,911.81,Wednesday,Sunday,18:00:00,23:59:59
76,1001402,1001454,316.6,177.3,265.94,332.43,487.56,797.83,Saturday,Sunday,00:00:00,23:59:59
77,1001402,1001456,330.20000000000005,211.33,316.99,396.24,581.15,950.98,Monday,Friday,00:00:00,10:00:00
77,1001402,1001456,330.20000000000005,316.99,475.49,594.36,871.73,1426.46,Thuesday,Saturday,10:00:00,18:00:00
77,1001402,1001456,330.20000000000005,211.33,316.99,396.24,581.15,950.98,Wednesday,Sunday,18:00:00,23:59:59
77,1001402,1001456,330.20000000000005,184.91,277.37,346.71,508.51,832.1,Saturday,Sunday,00:00:00,23:59:59
78,1001402,1001458,339.1,217.02,325.54,406.92,596.82,976.61,Monday,Friday,00:00:00,10:00:00
78,1001402,1001458,339.1,325.54,488.3,610.38,895.22,1464.91,Thuesday,Saturday,10:00:00,18:00:00
78,1001402,1001458,339.1,217.02,325.54,406.92,596.82,976.61,Wednesday,Sunday,18:00:00,23:59:59
78,1001402,1001458,339.1,189.9,284.84,356.06,522.21,854.53,Saturday,Sunday,00:00:00,23:59:59
79,1001402,1001460,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Monday,Friday,00:00:00,10:00:00
79,1001402,1001460,344.20000000000005,330.43,495.65,619.56,908.69,1486.94,Thuesday,Saturday,10:00:00,18:00:00
79,1001402,1001460,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Wednesday,Sunday,18:00:00,23:59:59
79,1001402,1001460,344.20000000000005,192.75,289.13,361.41,530.07,867.38,Saturday,Sunday,00:00:00,23:59:59
80,1001402,1001460,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Monday,Friday,00:00:00,10:00:00
80,1001402,1001460,344.20000000000005,330.43,495.65,619.56,908.69,1486.94,Thuesday,Saturday,10:00:00,18:00:00
80,1001402,1001460,344.20000000000005,220.29,330.43,413.04,605.79,991.3,Wednesday,Sunday,18:00:00,23:59:59
80,1001402,1001460,344.20000000000005,192.75,289.13,361.41,530.07,867.38,Saturday,Sunday,00:00:00,23:59:59
81,1001402,1001461,357.00000000000006,228.48,342.72,428.4,628.32,1028.16,Monday,Friday,00:00:00,10:00:00
81,1001402,1001461,357.00000000000006,342.72,514.08,642.6,942.48,1542.24,Thuesday,Saturday,10:00:00,18:00:00
81,1001402,1001461,357.00000000000006,228.48,342.72,428.4,628.32,1028.16,Wednesday,Sunday,18:00:00,23:59:59
81,1001402,1001461,357.00000000000006,199.92,299.88,374.85,549.78,899.64,Saturday,Sunday,00:00:00,23:59:59
82,1001402,1001462,362.1000000000001,231.74,347.62,434.52,637.3,1042.85,Monday,Friday,00:00:00,10:00:00
82,1001402,1001462,362.1000000000001,347.62,521.42,651.78,955.94,1564.27,Thuesday,Saturday,10:00:00,18:00:00
82,1001402,1001462,362.1000000000001,231.74,347.62,434.52,637.3,1042.85,Wednesday,Sunday,18:00:00,23:59:59
82,1001402,1001462,362.1000000000001,202.78,304.16,380.21,557.63,912.49,Saturday,Sunday,00:00:00,23:59:59
83,1001402,1001464,388.80000000000007,248.83,373.25,466.56,684.29,1119.74,Monday,Friday,00:00:00,10:00:00
83,1001402,1001464,388.80000000000007,373.25,559.87,699.84,1026.43,1679.62,Thuesday,Saturday,10:00:00,18:00:00
83,1001402,1001464,388.80000000000007,248.83,373.25,466.56,684.29,1119.74,Wednesday,Sunday,18:00:00,23:59:59
83,1001402,1001464,388.80000000000007,217.73,326.59,408.24,598.75,979.78,Saturday,Sunday,00:00:00,23:59:59
84,1001402,1001466,397.30000000000007,254.27,381.41,476.76,699.25,1144.22,Monday,Friday,00:00:00,10:00:00
84,1001402,1001466,397.30000000000007,381.41,572.11,715.14,1048.87,1716.34,Thuesday,Saturday,10:00:00,18:00:00
84,1001402,1001466,397.30000000000007,254.27,381.41,476.76,699.25,1144.22,Wednesday,Sunday,18:00:00,23:59:59
84,1001402,1001466,397.30000000000007,222.49,333.73,417.17,611.84,1001.2,Saturday,Sunday,00:00:00,23:59:59
85,1001402,1001468,408.00000000000006,261.12,391.68,489.6,718.08,1175.04,Monday,Friday,00:00:00,10:00:00
85,1001402,1001468,408.00000000000006,391.68,587.52,734.4,1077.12,1762.56,Thuesday,Saturday,10:00:00,18:00:00
85,1001402,1001468,408.00000000000006,261.12,391.68,489.6,718.08,1175.04,Wednesday,Sunday,18:00:00,23:59:59
85,1001402,1001468,408.00000000000006,228.48,342.72,428.4,628.32,1028.16,Saturday,Sunday,00:00:00,23:59:59
86,1001402,1001470,418.6000000000001,267.9,401.86,502.32,736.74,1205.57,Monday,Friday,00:00:00,10:00:00
86,1001402,1001470,418.6000000000001,401.86,602.78,753.48,1105.1,1808.35,Thuesday,Saturday,10:00:00,18:00:00
86,1001402,1001470,418.6000000000001,267.9,401.86,502.32,736.74,1205.57,Wednesday,Sunday,18:00:00,23:59:59
86,1001402,1001470,418.6000000000001,234.42,351.62,439.53,644.64,1054.87,Saturday,Sunday,00:00:00,23:59:59
87,1001402,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Monday,Friday,00:00:00,10:00:00
87,1001402,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Thuesday,Saturday,10:00:00,18:00:00
87,1001402,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,Sunday,18:00:00,23:59:59
87,1001402,1001437,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,Sunday,00:00:00,23:59:59
88,1001404,1001400,29.9,19.14,28.7,35.88,52.62,86.11,Monday,Friday,00:00:00,10:00:00
88,1001404,1001400,29.9,28.7,43.06,53.82,78.94,129.17,Thuesday,Saturday,10:00:00,18:00:00
88,1001404,1001400,29.9,19.14,28.7,35.88,52.62,86.11,Wednesday,Sunday,18:00:00,23:59:59
88,1001404,1001400,29.9,16.74,25.12,31.39,46.05,75.35,Saturday,Sunday,00:00:00,23:59:59
89,1001404,1001402,20.2,12.93,19.39,24.24,35.55,58.18,Monday,Friday,00:00:00,10:00:00
89,1001404,1001402,20.2,19.39,29.09,36.36,53.33,87.26,Thuesday,Saturday,10:00:00,18:00:00
89,1001404,1001402,20.2,12.93,19.39,24.24,35.55,58.18,Wednesday,Sunday,18:00:00,23:59:59
89,1001404,1001402,20.2,11.31,16.97,21.21,31.11,50.9,Saturday,Sunday,00:00:00,23:59:59
90,1001404,1001406,16.0,10.24,15.36,19.2,28.16,46.08,Monday,Friday,00:00:00,10:00:00
90,1001404,1001406,16.0,15.36,23.04,28.8,42.24,69.12,Thuesday,Saturday,10:00:00,18:00:00
90,1001404,1001406,16.0,10.24,15.36,19.2,28.16,46.08,Wednesday,Sunday,18:00:00,23:59:59
90,1001404,1001406,16.0,8.96,13.44,16.8,24.64,40.32,Saturday,Sunday,00:00:00,23:59:59
91,1001404,1001408,37.7,24.13,36.19,45.24,66.35,108.58,Monday,Friday,00:00:00,10:00:00
91,1001404,1001408,37.7,36.19,54.29,67.86,99.53,162.86,Thuesday,Saturday,10:00:00,18:00:00
91,1001404,1001408,37.7,24.13,36.19,45.24,66.35,108.58,Wednesday,Sunday,18:00:00,23:59:59
91,1001404,1001408,37.7,21.11,31.67,39.59,58.06,95.0,Saturday,Sunday,00:00:00,23:59:59
92,1001404,1001410,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Monday,Friday,00:00:00,10:00:00
92,1001404,1001410,48.800000000000004,46.85,70.27,87.84,128.83,210.82,Thuesday,Saturday,10:00:00,18:00:00
92,1001404,1001410,48.800000000000004,31.23,46.85,58.56,85.89,140.54,Wednesday,Sunday,18:00:00,23:59:59
92,1001404,1001410,48.800000000000004,27.33,40.99,51.24,75.15,122.98,Saturday,Sunday,00:00:00,23:59:59
93,1001404,1001412,64.4,41.22,61.82,77.28,113.34,185.47,Monday,Friday,00:00:00,10:00:00
93,1001404,1001412,64.4,61.82,92.74,115.92,170.02,278.21,Thuesday,Saturday,10:00:00,18:00:00
93,1001404,1001412,64.4,41.22,61.82,77.28,113.34,185.47,Wednesday,Sunday,18:00:00,23:59:59
93,1001404,1001412,64.4,36.06,54.1,67.62,99.18,162.29,Saturday,Sunday,00:00:00,23:59:59
94,1001404,1001414,82.60000000000001,52.86,79.3,99.12,145.38,237.89,Monday,Friday,00:00:00,10:00:00
94,1001404,1001414,82.60000000000001,79.3,118.94,148.68,218.06,356.83,Thuesday,Saturday,10:00:00,18:00:00
94,1001404,1001414,82.60000000000001,52.86,79.3,99.12,145.38,237.89,Wednesday,Sunday,18:00:00,23:59:59
94,1001404,1001414,82.60000000000001,46.26,69.38,86.73,127.2,208.15,Saturday,Sunday,00:00:00,23:59:59
95,1001404,1001416,95.80000000000001,61.31,91.97,114.96,168.61,275.9,Monday,Friday,00:00:00,10:00:00
95,1001404,1001416,95.80000000000001,91.97,137.95,172.44,252.91,413.86,Thuesday,Saturday,10:00:00,18:00:00
95,1001404,1001416,95.80000000000001,61.31,91.97,114.96,168.61,275.9,Wednesday,Sunday,18:00:00,23:59:59
95,1001404,1001416,95.80000000000001,53.65,80.47,100.59,147.53,241.42,Saturday,Sunday,00:00:00,23:59:59
96,1001404,1001418,109.4,70.02,105.02,131.28,192.54,315.07,Monday,Friday,00:00:00,10:00:00
96,1001404,1001418,109.4,105.02,157.54,196.92,288.82,472.61,Thuesday,Saturday,10:00:00,18:00:00
96,1001404,1001418,109.4,70.02,105.02,131.28,192.54,315.07,Wednesday,Sunday,18:00:00,23:59:59
96,1001404,1001418,109.4,61.26,91.9,114.87,168.48,275.69,Saturday,Sunday,00:00:00,23:59:59
97,1001404,1001420,122.30000000000001,78.27,117.41,146.76,215.25,352.22,Monday,Friday,00:00:00,10:00:00
97,1001404,1001420,122.30000000000001,117.41,176.11,220.14,322.87,528.34,Thuesday,Saturday,10:00:00,18:00:00
97,1001404,1001420,122.30000000000001,78.27,117.41,146.76,215.25,352.22,Wednesday,Sunday,18:00:00,23:59:59
97,1001404,1001420,122.30000000000001,68.49,102.73,128.41,188.34,308.2,Saturday,Sunday,00:00:00,23:59:59
98,1001404,1001422,131.9,84.42,126.62,158.28,232.14,379.87,Monday,Friday,00:00:00,10:00:00
98,1001404,1001422,131.9,126.62,189.94,237.42,348.22,569.81,Thuesday,Saturday,10:00:00,18:00:00
98,1001404,1001422,131.9,84.42,126.62,158.28,232.14,379.87,Wednesday,Sunday,18:00:00,23:59:59
98,1001404,1001422,131.9,73.86,110.8,138.5,203.13,332.39,Saturday,Sunday,00:00:00,23:59:59
99,1001404,1001424,143.3,91.71,137.57,171.96,252.21,412.7,Monday,Friday,00:00:00,10:00:00
99,1001404,1001424,143.3,137.57,206.35,257.94,378.31,619.06,Thuesday,Saturday,10:00:00,18:00:00
99,1001404,1001424,143.3,91.71,137.57,171.96,252.21,412.7,Wednesday,Sunday,18:00:00,23:59:59
99,1001404,1001424,143.3,80.25,120.37,150.47,220.68,361.12,Saturday,Sunday,00:00:00,23:59:59
100,1001404,1001426,161.9,103.62,155.42,194.28,284.94,466.27,Monday,Friday,00:00:00,10:00:00
100,1001404,1001426,161.9,155.42,233.14,291.42,427.42,699.41,Thuesday,Saturday,10:00:00,18:00:00
100,1001404,1001426,161.9,103.62,155.42,194.28,284.94,466.27,Wednesday,Sunday,18:00:00,23:59:59
100,1001404,1001426,161.9,90.66,136.0,170.0,249.33,407.99,Saturday,Sunday,00:00:00,23:59:59
101,1001404,1001428,177.70000000000002,113.73,170.59,213.24,312.75,511.78,Monday,Friday,00:00:00,10:00:00
101,1001404,1001428,177.70000000000002,170.59,255.89,319.86,469.13,767.66,Thuesday,Saturday,10:00:00,18:00:00
101,1001404,1001428,177.70000000000002,113.73,170.59,213.24,312.75,511.78,Wednesday,Sunday,18:00:00,23:59:59
101,1001404,1001428,177.70000000000002,99.51,149.27,186.59,273.66,447.8,Saturday,Sunday,00:00:00,23:59:59
102,1001404,1001430,186.3,119.23,178.85,223.56,327.89,536.54,Monday,Friday,00:00:00,10:00:00
102,1001404,1001430,186.3,178.85,268.27,335.34,491.83,804.82,Thuesday,Saturday,10:00:00,18:00:00
102,1001404,1001430,186.3,119.23,178.85,223.56,327.89,536.54,Wednesday,Sunday,18:00:00,23:59:59
102,1001404,1001430,186.3,104.33,156.49,195.62,286.9,469.48,Saturday,Sunday,00:00:00,23:59:59
103,1001404,1001432,195.3,124.99,187.49,234.36,343.73,562.46,Monday,Friday,00:00:00,10:00:00
103,1001404,1001432,195.3,187.49,281.23,351.54,515.59,843.7,Thuesday,Saturday,10:00:00,18:00:00
103,1001404,1001432,195.3,124.99,187.49,234.36,343.73,562.46,Wednesday,Sunday,18:00:00,23:59:59
103,1001404,1001432,195.3,109.37,164.05,205.07,300.76,492.16,Saturday,Sunday,00:00:00,23:59:59
104,1001404,1001434,203.20000000000002,130.05,195.07,243.84,357.63,585.22,Monday,Friday,00:00:00,10:00:00
104,1001404,1001434,203.20000000000002,195.07,292.61,365.76,536.45,877.82,Thuesday,Saturday,10:00:00,18:00:00
104,1001404,1001434,203.20000000000002,130.05,195.07,243.84,357.63,585.22,Wednesday,Sunday,18:00:00,23:59:59
104,1001404,1001434,203.20000000000002,113.79,170.69,213.36,312.93,512.06,Saturday,Sunday,00:00:00,23:59:59
105,1001404,1001436,207.20000000000002,132.61,198.91,248.64,364.67,596.74,Monday,Friday,00:00:00,10:00:00
105,1001404,1001436,207.20000000000002,198.91,298.37,372.96,547.01,895.1,Thuesday,Saturday,10:00:00,18:00:00
105,1001404,1001436,207.20000000000002,132.61,198.91,248.64,364.67,596.74,Wednesday,Sunday,18:00:00,23:59:59
105,1001404,1001436,207.20000000000002,116.03,174.05,217.56,319.09,522.14,Saturday,Sunday,00:00:00,23:59:59
106,1001404,1001436,207.20000000000002,132.61,198.91,248.64,364.67,596.74,Monday,Friday,00:00:00,10:00:00
106,1001404,1001436,207.20000000000002,198.91,298.37,372.96,547.01,895.1,Thuesday,Saturday,10:00:00,18:00:00
106,1001404,1001436,207.20000000000002,132.61,198.91,248.64,364.67,596.74,Wednesday,Sunday,18:00:00,23:59:59
106,1001404,1001436,207.20000000000002,116.03,174.05,217.56,319.09,522.14,Saturday,Sunday,00:00:00,23:59:59
107,1001404,1001438,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Monday,Friday,00:00:00,10:00:00
107,1001404,1001438,216.20000000000002,207.55,311.33,389.16,570.77,933.98,Thuesday,Saturday,10:00:00,18:00:00
107,1001404,1001438,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Wednesday,Sunday,18:00:00,23:59:59
107,1001404,1001438,216.20000000000002,121.07,181.61,227.01,332.95,544.82,Saturday,Sunday,00:00:00,23:59:59
108,1001404,1001438,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Monday,Friday,00:00:00,10:00:00
108,1001404,1001438,216.20000000000002,207.55,311.33,389.16,570.77,933.98,Thuesday,Saturday,10:00:00,18:00:00
108,1001404,1001438,216.20000000000002,138.37,207.55,259.44,380.51,622.66,Wednesday,Sunday,18:00:00,23:59:59
108,1001404,1001438,216.20000000000002,121.07,181.61,227.01,332.95,544.82,Saturday,Sunday,00:00:00,23:59:59
109,1001404,1001440,226.20000000000002,144.77,217.15,271.44,398.11,651.46,Monday,Friday,00:00:00,10:00:00
109,1001404,1001440,226.20000000000002,217.15,325.73,407.16,597.17,977.18,Thuesday,Saturday,10:00:00,18:00:00
109,1001404,1001440,226.20000000000002,144.77,217.15,271.44,398.11,651.46,Wednesday,Sunday,18:00:00,23:59:59
109,1001404,1001440,226.20000000000002,126.67,190.01,237.51,348.35,570.02,Saturday,Sunday,00:00:00,23:59:59
110,1001404,1001442,230.10000000000002,147.26,220.9,276.12,404.98,662.69,Monday,Friday,00:00:00,10:00:00
110,1001404,1001442,230.10000000000002,220.9,331.34,414.18,607.46,994.03,Thuesday,Saturday,10:00:00,18:00:00
110,1001404,1001442,230.10000000000002,147.26,220.9,276.12,404.98,662.69,Wednesday,Sunday,18:00:00,23:59:59
110,1001404,1001442,230.10000000000002,128.86,193.28,241.61,354.35,579.85,Saturday,Sunday,00:00:00,23:59:59
111,1001404,1001488,234.60000000000002,150.14,225.22,281.52,412.9,675.65,Monday,Friday,00:00:00,10:00:00
111,1001404,1001488,234.60000000000002,225.22,337.82,422.28,619.34,1013.47,Thuesday,Saturday,10:00:00,18:00:00
111,1001404,1001488,234.60000000000002,150.14,225.22,281.52,412.9,675.65,Wednesday,Sunday,18:00:00,23:59:59
111,1001404,1001488,234.60000000000002,131.38,197.06,246.33,361.28,591.19,Saturday,Sunday,00:00:00,23:59:59
112,1001404,1004356,238.60000000000002,152.7,229.06,286.32,419.94,687.17,Monday,Friday,00:00:00,10:00:00
112,1001404,1004356,238.60000000000002,229.06,343.58,429.48,629.9,1030.75,Thuesday,Saturday,10:00:00,18:00:00
112,1001404,1004356,238.60000000000002,152.7,229.06,286.32,419.94,687.17,Wednesday,Sunday,18:00:00,23:59:59
112,1001404,1004356,238.60000000000002,133.62,200.42,250.53,367.44,601.27,Saturday,Sunday,00:00:00,23:59:59
113,1001404,1004354,240.60000000000002,153.98,230.98,288.72,423.46,692.93,Monday,Friday,00:00:00,10:00:00
113,1001404,1004354,240.60000000000002,230.98,346.46,433.08,635.18,1039.39,Thuesday,Saturday,10:00:00,18:00:00
113,1001404,1004354,240.60000000000002,153.98,230.98,288.72,423.46,692.93,Wednesday,Sunday,18:00:00,23:59:59
113,1001404,1004354,240.60000000000002,134.74,202.1,252.63,370.52,606.31,Saturday,Sunday,00:00:00,23:59:59
